filename,xmin,ymin,xmax,ymax,label
img200.png,212,171,258,215,plane
img200.png,491,592,543,642,plane
img200.png,842,241,881,278,plane
img200.png,586,320,687,420,plane
img200.png,802,365,853,416,plane
img200.png,530,580,619,671,plane
img201.png,379,368,427,416,plane
img201.png,710,393,796,478,plane
img201.png,611,414,696,490,plane
img201.png,427,91,503,167,plane
img201.png,880,324,953,392,plane
img201.png,311,593,391,674,plane
img201.png,829,162,865,199,plane
img201.png,324,323,429,430,plane
img202.png,241,31,342,134,plane
img202.png,623,109,679,163,plane
img202.png,449,457,493,503,plane
img202.png,882,245,941,307,plane
img202.png,605,71,654,121,plane
img202.png,328,560,416,656,plane
img202.png,466,223,537,294,plane
img202.png,268,554,319,606,plane
img202.png,636,217,676,261,plane
img202.png,696,586,779,669,plane
img202.png,471,537,561,626,plane
img203.png,785,568,838,621,plane
img203.png,379,53,461,135,plane
img203.png,641,566,687,614,plane
img203.png,487,519,532,565,plane
img203.png,755,74,823,140,plane
img203.png,808,177,909,277,plane
img203.png,143,335,206,397,plane
img203.png,292,332,376,418,plane
img203.png,102,58,142,103,plane
img204.png,246,548,350,649,plane
img204.png,647,474,731,559,plane
img204.png,738,290,774,324,plane
img204.png,377,446,464,536,plane
img204.png,743,28,817,99,plane
img204.png,871,525,925,578,plane
img205.png,100,571,208,679,plane
img206.png,88,520,136,568,plane
img206.png,685,438,749,505,plane
img206.png,86,212,133,261,plane
img206.png,270,545,309,585,plane
img206.png,860,213,908,262,plane
img206.png,885,74,929,119,plane
img206.png,126,141,184,197,plane
img206.png,653,584,736,668,plane
img206.png,682,183,756,258,plane
img206.png,236,436,284,482,plane
img206.png,893,239,950,296,plane
img206.png,267,477,330,542,plane
img207.png,800,416,875,488,plane
img207.png,496,110,542,158,plane
img207.png,745,410,815,482,plane
img207.png,641,42,724,119,plane
img207.png,801,286,838,325,plane
img207.png,428,394,524,491,plane
img207.png,895,388,942,436,plane
img207.png,788,65,894,172,plane
img207.png,806,496,880,574,plane
img207.png,712,216,776,286,plane
img207.png,807,42,875,108,plane
img207.png,671,220,738,286,plane
img207.png,248,359,323,432,plane
img207.png,265,575,350,658,plane
img207.png,745,534,807,598,plane
img208.png,803,567,885,652,plane
img208.png,256,506,360,613,plane
img208.png,328,555,418,647,plane
img208.png,797,197,856,252,plane
img208.png,537,184,622,271,plane
img208.png,813,65,883,139,plane
img208.png,650,94,745,190,plane
img209.png,402,328,494,419,plane
img209.png,97,267,180,350,plane
img209.png,35,39,119,127,plane
img21.png,46,97,128,181,plane
img21.png,129,155,172,200,plane
img21.png,612,324,713,423,plane
img21.png,433,209,516,295,plane
img21.png,761,581,830,650,plane
img21.png,592,105,681,189,plane
img21.png,285,326,361,400,plane
img21.png,328,149,390,208,plane
img21.png,214,460,267,514,plane
img21.png,323,439,393,509,plane
img21.png,512,403,574,464,plane
img21.png,466,258,514,308,plane
img210.png,888,178,927,224,plane
img210.png,210,174,273,229,plane
img210.png,658,504,742,585,plane
img210.png,831,533,870,571,plane
img210.png,65,480,106,521,plane
img210.png,899,202,986,291,plane
img210.png,540,115,598,175,plane
img210.png,890,347,975,430,plane
img210.png,147,465,216,534,plane
img210.png,816,458,903,542,plane
img211.png,58,592,129,665,plane
img211.png,653,535,722,599,plane
img211.png,576,444,658,526,plane
img212.png,185,244,247,305,plane
img212.png,886,471,934,521,plane
img212.png,425,513,480,568,plane
img212.png,404,71,449,116,plane
img212.png,853,425,963,534,plane
img212.png,322,63,408,147,plane
img212.png,474,194,523,243,plane
img212.png,853,469,916,533,plane
img212.png,792,300,843,349,plane
img213.png,825,105,856,135,plane
img213.png,313,452,357,495,plane
img213.png,495,296,558,355,plane
img213.png,345,393,435,483,plane
img213.png,642,340,735,431,plane
img213.png,430,610,462,644,plane
img213.png,611,506,666,561,plane
img214.png,519,297,627,404,plane
img214.png,288,231,331,274,plane
img214.png,798,80,839,122,plane
img214.png,186,164,253,228,plane
img214.png,110,465,176,540,plane
img214.png,436,300,532,401,plane
img214.png,448,521,509,581,plane
img215.png,186,286,229,331,plane
img215.png,82,222,140,279,plane
img215.png,562,495,624,553,plane
img215.png,805,580,907,682,plane
img215.png,575,601,611,635,plane
img215.png,835,343,922,430,plane
img215.png,329,228,384,285,plane
img215.png,673,523,726,577,plane
img215.png,763,423,826,483,plane
img215.png,288,510,393,613,plane
img215.png,444,279,512,344,plane
img215.png,455,202,535,282,plane
img216.png,459,160,499,197,plane
img216.png,107,447,164,502,plane
img216.png,679,254,759,335,plane
img216.png,724,181,806,263,plane
img217.png,310,187,400,279,plane
img217.png,324,107,372,155,plane
img217.png,224,33,290,100,plane
img217.png,39,349,122,431,plane
img217.png,366,470,403,505,plane
img217.png,485,290,526,332,plane
img217.png,353,524,426,600,plane
img217.png,513,225,591,301,plane
img217.png,80,209,152,279,plane
img217.png,731,587,792,649,plane
img217.png,663,187,741,267,plane
img217.png,803,445,872,520,plane
img217.png,222,270,326,375,plane
img217.png,810,74,865,139,plane
img217.png,285,495,356,562,plane
img218.png,332,455,422,547,plane
img218.png,636,220,682,265,plane
img218.png,268,411,354,498,plane
img218.png,66,480,139,557,plane
img218.png,426,424,495,493,plane
img218.png,422,271,467,316,plane
img218.png,374,539,412,576,plane
img219.png,305,548,365,606,plane
img219.png,329,58,400,129,plane
img219.png,669,386,757,477,plane
img219.png,737,187,846,296,plane
img219.png,744,116,843,217,plane
img219.png,763,485,817,537,plane
img219.png,465,157,555,249,plane
img219.png,96,578,182,665,plane
img219.png,217,155,284,224,plane
img219.png,888,202,955,273,plane
img219.png,299,110,368,174,plane
img219.png,810,260,873,324,plane
img219.png,216,86,295,165,plane
img219.png,358,501,418,562,plane
img219.png,157,164,229,233,plane
img22.png,839,159,871,192,plane
img22.png,389,403,430,443,plane
img22.png,709,76,777,141,plane
img22.png,703,374,777,447,plane
img22.png,459,597,512,649,plane
img22.png,426,76,513,160,plane
img22.png,175,346,232,402,plane
img22.png,718,309,773,361,plane
img220.png,859,214,945,302,plane
img220.png,285,164,360,243,plane
img220.png,527,407,622,504,plane
img220.png,368,104,446,180,plane
img220.png,538,34,612,108,plane
img220.png,118,387,222,490,plane
img220.png,695,48,762,116,plane
img220.png,145,169,200,223,plane
img221.png,672,306,749,380,plane
img221.png,826,402,884,460,plane
img221.png,41,453,78,491,plane
img221.png,751,429,810,489,plane
img221.png,771,460,814,504,plane
img221.png,752,93,835,172,plane
img221.png,228,371,277,418,plane
img221.png,27,323,133,427,plane
img221.png,803,488,903,589,plane
img221.png,91,396,139,446,plane
img221.png,141,24,227,107,plane
img221.png,889,397,954,459,plane
img221.png,311,176,371,238,plane
img221.png,442,396,547,501,plane
img221.png,151,506,198,554,plane
img222.png,556,239,637,322,plane
img222.png,63,73,135,141,plane
img222.png,761,137,813,187,plane
img222.png,293,247,333,287,plane
img222.png,631,111,722,209,plane
img222.png,26,114,131,216,plane
img222.png,570,97,652,177,plane
img222.png,628,525,702,602,plane
img223.png,120,514,222,614,plane
img223.png,449,75,522,152,plane
img223.png,611,128,680,197,plane
img223.png,802,136,846,179,plane
img223.png,484,295,532,345,plane
img223.png,180,225,275,320,plane
img223.png,875,170,932,230,plane
img223.png,313,566,401,655,plane
img223.png,162,475,241,552,plane
img223.png,191,289,257,361,plane
img223.png,149,87,202,136,plane
img223.png,173,228,232,284,plane
img224.png,587,393,679,485,plane
img224.png,563,399,622,455,plane
img224.png,871,377,912,419,plane
img224.png,539,424,643,526,plane
img224.png,641,204,732,299,plane
img224.png,318,312,376,367,plane
img224.png,128,122,206,201,plane
img224.png,135,426,198,492,plane
img225.png,403,363,488,445,plane
img225.png,239,446,284,490,plane
img225.png,549,542,627,617,plane
img225.png,565,283,618,344,plane
img225.png,171,472,222,522,plane
img225.png,831,406,915,489,plane
img226.png,103,577,143,617,plane
img226.png,50,504,127,579,plane
img226.png,567,514,645,599,plane
img226.png,771,369,841,434,plane
img226.png,146,56,246,158,plane
img226.png,60,86,99,127,plane
img226.png,777,279,842,350,plane
img226.png,705,200,813,306,plane
img226.png,772,266,875,369,plane
img226.png,546,347,604,403,plane
img226.png,910,247,950,287,plane
img227.png,908,126,948,163,plane
img228.png,275,450,346,520,plane
img228.png,428,232,527,335,plane
img228.png,89,355,139,401,plane
img228.png,375,444,467,538,plane
img229.png,725,603,758,638,plane
img229.png,266,488,327,552,plane
img229.png,212,588,255,637,plane
img229.png,558,517,595,553,plane
img229.png,128,496,164,535,plane
img23.png,212,35,292,113,plane
img23.png,148,112,230,194,plane
img23.png,263,322,354,411,plane
img230.png,257,496,341,578,plane
img231.png,151,245,192,286,plane
img231.png,603,103,686,187,plane
img231.png,844,594,907,654,plane
img231.png,414,539,458,585,plane
img231.png,137,167,196,224,plane
img231.png,807,298,855,349,plane
img231.png,185,236,253,302,plane
img231.png,622,482,726,586,plane
img231.png,158,437,237,514,plane
img231.png,513,375,604,466,plane
img231.png,526,157,574,203,plane
img232.png,816,240,900,324,plane
img232.png,79,258,136,315,plane
img232.png,601,234,694,330,plane
img232.png,910,144,947,182,plane
img232.png,845,499,892,546,plane
img232.png,310,105,376,174,plane
img232.png,860,71,912,126,plane
img232.png,316,480,387,548,plane
img232.png,255,228,327,302,plane
img232.png,404,328,463,386,plane
img232.png,98,56,149,106,plane
img232.png,731,492,779,539,plane
img232.png,560,283,661,384,plane
img232.png,319,528,380,587,plane
img232.png,843,173,900,225,plane
img233.png,826,337,904,415,plane
img233.png,857,514,908,563,plane
img233.png,761,427,847,516,plane
img233.png,178,199,268,288,plane
img233.png,452,358,518,424,plane
img233.png,806,56,899,149,plane
img233.png,85,613,119,649,plane
img233.png,60,586,133,659,plane
img233.png,546,513,648,615,plane
img233.png,94,54,133,93,plane
img233.png,389,125,461,201,plane
img233.png,740,214,832,306,plane
img233.png,437,519,498,578,plane
img234.png,343,532,417,602,plane
img234.png,134,186,188,239,plane
img234.png,113,106,179,170,plane
img234.png,465,406,495,434,plane
img234.png,778,571,861,655,plane
img234.png,594,313,662,382,plane
img234.png,877,418,935,483,plane
img234.png,869,481,950,557,plane
img234.png,789,263,822,294,plane
img234.png,198,132,233,162,plane
img234.png,270,535,319,585,plane
img234.png,678,281,781,385,plane
img234.png,632,52,678,99,plane
img235.png,170,150,230,210,plane
img235.png,344,307,400,363,plane
img235.png,811,509,848,548,plane
img235.png,166,35,225,97,plane
img235.png,204,191,257,245,plane
img235.png,769,56,799,85,plane
img235.png,652,139,699,186,plane
img235.png,665,522,748,610,plane
img235.png,661,250,741,333,plane
img235.png,162,459,217,513,plane
img235.png,318,576,394,648,plane
img235.png,598,165,661,230,plane
img236.png,503,546,532,578,plane
img236.png,86,41,142,99,plane
img236.png,719,81,787,146,plane
img236.png,40,248,132,346,plane
img236.png,539,207,625,290,plane
img236.png,669,145,723,206,plane
img236.png,612,145,670,204,plane
img236.png,146,460,246,559,plane
img236.png,857,19,958,121,plane
img236.png,921,54,957,91,plane
img236.png,174,300,252,373,plane
img236.png,482,45,534,97,plane
img237.png,469,513,523,564,plane
img237.png,283,256,331,304,plane
img237.png,802,560,866,625,plane
img237.png,231,66,321,154,plane
img237.png,666,544,724,600,plane
img237.png,612,456,708,553,plane
img237.png,137,245,205,312,plane
img237.png,114,193,188,263,plane
img237.png,250,339,310,406,plane
img237.png,31,487,103,560,plane
img237.png,243,162,348,269,plane
img237.png,641,501,676,538,plane
img237.png,293,256,373,334,plane
img238.png,715,389,755,429,plane
img238.png,216,80,253,118,plane
img238.png,194,142,235,181,plane
img238.png,220,279,261,320,plane
img238.png,886,59,942,112,plane
img238.png,341,566,396,622,plane
img238.png,722,236,795,306,plane
img239.png,557,264,614,318,plane
img239.png,876,400,930,455,plane
img239.png,715,177,760,219,plane
img239.png,117,580,172,634,plane
img24.png,681,366,756,442,plane
img24.png,773,202,855,284,plane
img24.png,381,62,449,134,plane
img24.png,666,472,701,505,plane
img24.png,240,326,293,380,plane
img24.png,653,467,722,540,plane
img24.png,813,106,876,166,plane
img24.png,538,362,583,407,plane
img24.png,440,92,482,131,plane
img24.png,585,189,622,225,plane
img24.png,820,107,897,190,plane
img24.png,99,274,152,326,plane
img24.png,216,525,271,578,plane
img24.png,571,70,616,118,plane
img24.png,883,576,960,648,plane
img240.png,540,284,618,365,plane
img240.png,368,450,457,537,plane
img241.png,217,297,275,356,plane
img241.png,134,571,215,650,plane
img241.png,629,556,708,636,plane
img241.png,825,161,918,253,plane
img241.png,65,610,97,638,plane
img241.png,580,233,657,316,plane
img241.png,523,596,565,640,plane
img241.png,280,447,322,486,plane
img242.png,673,463,713,503,plane
img242.png,175,579,238,650,plane
img242.png,571,119,668,217,plane
img242.png,874,539,951,611,plane
img242.png,116,445,153,481,plane
img242.png,443,210,491,257,plane
img242.png,70,82,151,166,plane
img242.png,70,267,148,341,plane
img242.png,629,476,719,564,plane
img242.png,262,165,351,251,plane
img242.png,185,79,232,125,plane
img242.png,567,316,623,375,plane
img243.png,88,131,154,200,plane
img243.png,436,369,501,426,plane
img243.png,142,155,189,202,plane
img243.png,499,459,588,548,plane
img243.png,289,343,370,423,plane
img243.png,375,428,415,465,plane
img244.png,295,479,351,542,plane
img244.png,326,454,402,537,plane
img244.png,694,226,764,294,plane
img244.png,355,447,439,532,plane
img244.png,370,328,401,360,plane
img244.png,233,119,330,216,plane
img244.png,855,547,918,610,plane
img244.png,29,136,87,197,plane
img244.png,697,72,768,143,plane
img244.png,61,21,156,116,plane
img244.png,173,215,223,263,plane
img245.png,546,376,590,419,plane
img245.png,49,137,88,174,plane
img245.png,903,567,971,639,plane
img245.png,449,430,509,480,plane
img245.png,586,476,648,535,plane
img245.png,754,114,810,170,plane
img245.png,859,586,910,636,plane
img245.png,664,34,733,103,plane
img245.png,126,141,202,214,plane
img245.png,125,134,180,187,plane
img245.png,239,147,273,182,plane
img245.png,424,145,467,190,plane
img245.png,345,312,398,364,plane
img245.png,318,501,404,588,plane
img245.png,453,402,512,460,plane
img246.png,164,603,248,690,plane
img246.png,466,517,510,559,plane
img246.png,418,571,497,653,plane
img246.png,592,519,678,607,plane
img246.png,54,378,128,448,plane
img246.png,326,505,382,563,plane
img246.png,172,294,267,390,plane
img246.png,355,64,450,157,plane
img246.png,375,426,437,490,plane
img246.png,42,273,115,345,plane
img247.png,755,573,837,651,plane
img247.png,548,147,611,208,plane
img247.png,417,437,483,505,plane
img247.png,372,92,413,137,plane
img247.png,395,226,479,310,plane
img247.png,129,145,188,204,plane
img247.png,519,148,586,213,plane
img247.png,668,60,717,106,plane
img247.png,855,529,901,574,plane
img247.png,875,201,917,246,plane
img247.png,241,51,284,93,plane
img247.png,567,409,670,510,plane
img247.png,473,206,527,255,plane
img247.png,718,140,746,173,plane
img247.png,404,358,489,443,plane
img248.png,652,14,741,101,plane
img248.png,62,59,95,94,plane
img248.png,636,289,737,392,plane
img249.png,148,454,232,536,plane
img249.png,186,434,278,521,plane
img249.png,889,78,976,161,plane
img249.png,300,266,359,327,plane
img249.png,284,381,327,422,plane
img249.png,810,338,884,410,plane
img249.png,97,47,181,127,plane
img249.png,83,111,124,151,plane
img249.png,773,370,814,409,plane
img249.png,24,478,101,554,plane
img249.png,838,379,916,459,plane
img249.png,356,147,420,212,plane
img249.png,347,67,404,123,plane
img249.png,623,550,723,650,plane
img249.png,765,357,866,458,plane
img25.png,887,388,946,444,plane
img25.png,516,169,550,203,plane
img250.png,903,578,989,668,plane
img250.png,640,491,689,541,plane
img250.png,762,452,832,518,plane
img250.png,512,243,601,328,plane
img250.png,841,400,933,493,plane
img250.png,400,490,441,530,plane
img250.png,513,228,580,304,plane
img250.png,596,372,649,426,plane
img250.png,706,549,766,607,plane
img250.png,465,541,529,603,plane
img250.png,176,212,229,267,plane
img250.png,637,131,731,227,plane
img250.png,756,326,834,406,plane
img250.png,75,364,130,416,plane
img251.png,83,374,158,447,plane
img251.png,300,179,327,210,plane
img251.png,736,541,821,632,plane
img251.png,819,152,907,234,plane
img251.png,484,286,563,361,plane
img251.png,432,236,523,327,plane
img252.png,52,60,118,122,plane
img252.png,495,448,550,500,plane
img252.png,53,139,118,207,plane
img252.png,769,103,864,198,plane
img252.png,321,468,431,578,plane
img252.png,483,560,540,617,plane
img252.png,755,286,821,356,plane
img252.png,855,506,920,580,plane
img252.png,735,279,829,374,plane
img252.png,353,334,461,441,plane
img252.png,310,296,365,349,plane
img252.png,429,577,484,630,plane
img252.png,260,615,303,657,plane
img252.png,268,436,368,536,plane
img252.png,517,564,613,659,plane
img253.png,889,137,978,223,plane
img253.png,165,268,260,366,plane
img253.png,255,522,290,555,plane
img253.png,168,98,225,155,plane
img253.png,172,207,250,283,plane
img253.png,81,586,123,628,plane
img253.png,629,379,673,421,plane
img253.png,573,104,660,192,plane
img253.png,755,371,817,431,plane
img253.png,198,184,231,220,plane
img253.png,295,550,374,628,plane
img254.png,881,483,955,558,plane
img254.png,329,455,403,528,plane
img254.png,355,433,409,483,plane
img254.png,285,540,380,636,plane
img254.png,127,155,182,212,plane
img254.png,376,510,414,551,plane
img254.png,548,110,638,195,plane
img254.png,601,297,655,346,plane
img254.png,405,136,495,225,plane
img254.png,41,443,124,525,plane
img254.png,464,131,551,219,plane
img254.png,56,57,118,123,plane
img254.png,109,493,203,586,plane
img254.png,299,299,380,383,plane
img255.png,766,392,846,476,plane
img255.png,898,527,952,580,plane
img255.png,120,251,162,292,plane
img255.png,458,405,498,446,plane
img255.png,369,191,443,261,plane
img256.png,39,512,140,613,plane
img256.png,371,175,472,273,plane
img256.png,376,126,414,165,plane
img256.png,342,282,394,334,plane
img256.png,708,327,791,410,plane
img256.png,365,258,440,334,plane
img256.png,150,552,229,633,plane
img256.png,600,294,659,351,plane
img257.png,429,486,498,558,plane
img257.png,395,291,428,326,plane
img257.png,211,506,288,585,plane
img257.png,193,162,264,236,plane
img257.png,820,62,859,103,plane
img257.png,394,538,473,615,plane
img257.png,294,603,349,662,plane
img257.png,841,63,913,132,plane
img257.png,292,231,374,308,plane
img258.png,827,529,906,609,plane
img258.png,620,139,664,183,plane
img258.png,587,141,644,196,plane
img258.png,798,394,878,473,plane
img258.png,603,422,639,456,plane
img258.png,893,544,956,608,plane
img258.png,601,33,670,103,plane
img258.png,172,565,242,633,plane
img259.png,620,207,697,286,plane
img259.png,121,296,220,398,plane
img259.png,668,167,777,275,plane
img259.png,211,62,274,126,plane
img259.png,247,102,341,194,plane
img259.png,504,250,582,332,plane
img259.png,784,486,843,548,plane
img26.png,350,31,421,101,plane
img26.png,375,43,417,86,plane
img26.png,128,205,198,274,plane
img26.png,349,353,390,395,plane
img26.png,498,272,598,373,plane
img26.png,492,74,534,115,plane
img26.png,430,312,527,408,plane
img26.png,363,174,432,239,plane
img26.png,876,250,932,308,plane
img26.png,219,155,317,253,plane
img26.png,694,566,770,638,plane
img26.png,211,528,248,567,plane
img26.png,139,195,237,290,plane
img26.png,533,130,603,206,plane
img260.png,330,425,401,492,plane
img260.png,158,373,202,419,plane
img260.png,212,67,287,145,plane
img260.png,487,212,528,250,plane
img260.png,645,421,699,473,plane
img261.png,827,179,887,236,plane
img261.png,42,167,125,253,plane
img262.png,579,15,656,97,plane
img262.png,171,267,263,358,plane
img262.png,593,222,649,280,plane
img263.png,271,348,306,385,plane
img263.png,709,556,752,598,plane
img263.png,729,197,813,279,plane
img263.png,673,542,739,610,plane
img263.png,472,284,561,375,plane
img263.png,446,413,528,494,plane
img263.png,772,552,829,610,plane
img264.png,429,371,501,439,plane
img264.png,294,383,346,434,plane
img264.png,452,149,517,212,plane
img264.png,45,321,109,388,plane
img264.png,711,185,768,240,plane
img264.png,579,317,662,396,plane
img265.png,588,256,628,293,plane
img265.png,117,479,170,526,plane
img265.png,910,324,952,366,plane
img265.png,674,404,760,492,plane
img265.png,532,141,575,185,plane
img265.png,774,302,873,402,plane
img265.png,776,488,813,523,plane
img265.png,93,586,137,629,plane
img265.png,79,349,131,396,plane
img265.png,406,38,471,109,plane
img265.png,265,204,301,243,plane
img265.png,492,463,551,525,plane
img265.png,357,208,432,283,plane
img265.png,358,104,417,164,plane
img266.png,442,452,492,507,plane
img266.png,132,225,198,292,plane
img266.png,356,560,421,626,plane
img266.png,173,444,223,496,plane
img266.png,214,322,297,405,plane
img266.png,837,290,877,329,plane
img266.png,745,119,800,176,plane
img266.png,532,404,587,457,plane
img266.png,205,478,252,523,plane
img266.png,258,573,355,668,plane
img266.png,475,608,520,651,plane
img266.png,83,494,175,589,plane
img266.png,247,387,344,489,plane
img267.png,609,571,662,621,plane
img267.png,678,231,767,321,plane
img267.png,741,452,834,547,plane
img267.png,155,381,192,419,plane
img267.png,242,270,310,340,plane
img267.png,367,271,422,336,plane
img268.png,897,613,940,660,plane
img268.png,802,573,889,663,plane
img268.png,414,380,500,462,plane
img268.png,314,224,401,308,plane
img268.png,340,60,441,164,plane
img268.png,175,400,233,455,plane
img268.png,859,208,910,259,plane
img268.png,883,186,971,268,plane
img268.png,602,537,706,642,plane
img268.png,38,227,117,311,plane
img268.png,695,469,757,532,plane
img268.png,640,461,672,495,plane
img268.png,261,146,314,200,plane
img268.png,513,79,598,166,plane
img269.png,276,176,348,246,plane
img269.png,44,232,112,297,plane
img269.png,316,393,373,445,plane
img269.png,894,59,949,113,plane
img269.png,833,186,877,231,plane
img269.png,499,195,561,255,plane
img269.png,197,385,256,442,plane
img269.png,821,41,883,103,plane
img27.png,159,62,211,111,plane
img27.png,330,120,417,208,plane
img27.png,502,350,551,398,plane
img27.png,342,352,380,389,plane
img27.png,152,446,262,556,plane
img27.png,750,150,801,199,plane
img27.png,494,135,583,227,plane
img27.png,774,161,828,217,plane
img27.png,184,370,251,441,plane
img27.png,730,42,832,145,plane
img270.png,783,289,855,361,plane
img270.png,603,157,673,224,plane
img270.png,759,466,820,531,plane
img270.png,377,167,441,232,plane
img270.png,376,181,457,261,plane
img270.png,387,197,461,269,plane
img270.png,405,497,443,533,plane
img270.png,516,32,594,109,plane
img270.png,116,368,206,457,plane
img271.png,161,185,219,245,plane
img271.png,215,569,291,642,plane
img271.png,185,147,222,184,plane
img271.png,124,343,221,439,plane
img271.png,186,525,265,610,plane
img271.png,620,448,717,545,plane
img271.png,94,348,153,408,plane
img271.png,711,252,779,325,plane
img271.png,580,315,684,420,plane
img271.png,751,603,790,641,plane
img271.png,116,255,198,330,plane
img271.png,477,538,578,637,plane
img271.png,345,479,435,566,plane
img271.png,203,393,248,440,plane
img272.png,761,315,813,368,plane
img272.png,384,66,446,129,plane
img272.png,527,95,571,141,plane
img272.png,85,350,140,403,plane
img272.png,495,399,541,445,plane
img272.png,685,447,716,475,plane
img272.png,680,136,726,184,plane
img272.png,529,428,572,471,plane
img272.png,771,322,855,405,plane
img272.png,410,172,466,231,plane
img273.png,472,491,512,531,plane
img273.png,373,592,470,691,plane
img273.png,627,258,686,312,plane
img273.png,103,293,186,373,plane
img273.png,37,191,120,272,plane
img274.png,225,91,293,158,plane
img274.png,511,389,566,443,plane
img274.png,841,47,929,138,plane
img274.png,108,451,157,500,plane
img274.png,723,187,819,282,plane
img274.png,604,581,647,623,plane
img274.png,850,217,899,270,plane
img274.png,87,163,190,269,plane
img274.png,535,302,619,387,plane
img274.png,825,515,915,606,plane
img275.png,624,87,689,152,plane
img275.png,107,250,183,325,plane
img275.png,459,150,549,237,plane
img275.png,133,523,219,604,plane
img275.png,846,381,903,435,plane
img275.png,474,176,553,254,plane
img275.png,377,235,461,322,plane
img275.png,798,362,885,451,plane
img275.png,47,264,86,304,plane
img275.png,384,286,421,320,plane
img275.png,441,599,479,640,plane
img275.png,135,523,179,566,plane
img275.png,77,565,123,610,plane
img275.png,9,25,113,129,plane
img275.png,504,339,567,401,plane
img276.png,575,339,627,392,plane
img276.png,319,389,411,481,plane
img276.png,71,141,112,181,plane
img277.png,815,588,904,676,plane
img277.png,473,413,539,479,plane
img277.png,66,388,110,432,plane
img277.png,820,395,898,469,plane
img277.png,728,467,812,552,plane
img277.png,728,443,804,518,plane
img277.png,804,432,898,524,plane
img277.png,887,460,963,535,plane
img277.png,831,55,923,147,plane
img277.png,172,565,247,644,plane
img277.png,546,546,639,637,plane
img277.png,153,165,236,248,plane
img277.png,845,109,918,180,plane
img277.png,305,146,395,237,plane
img277.png,138,358,229,452,plane
img278.png,256,87,294,123,plane
img278.png,514,435,567,486,plane
img278.png,850,490,896,538,plane
img278.png,151,422,232,505,plane
img278.png,221,142,301,225,plane
img279.png,382,67,435,121,plane
img279.png,749,429,785,463,plane
img279.png,127,67,173,112,plane
img279.png,76,610,129,662,plane
img279.png,93,323,138,368,plane
img279.png,343,86,429,167,plane
img279.png,658,277,754,376,plane
img279.png,818,511,893,584,plane
img28.png,286,109,322,147,plane
img28.png,188,71,256,139,plane
img28.png,536,132,604,193,plane
img28.png,321,450,360,493,plane
img28.png,682,84,732,135,plane
img28.png,487,541,537,591,plane
img28.png,309,189,391,270,plane
img280.png,266,454,343,541,plane
img281.png,178,324,272,420,plane
img281.png,152,147,225,215,plane
img281.png,330,220,381,269,plane
img281.png,625,79,716,172,plane
img281.png,156,318,211,375,plane
img281.png,548,479,627,557,plane
img281.png,873,510,908,547,plane
img281.png,343,54,392,105,plane
img281.png,277,274,330,326,plane
img281.png,762,335,814,387,plane
img281.png,103,521,143,561,plane
img281.png,330,275,405,347,plane
img282.png,322,66,404,143,plane
img283.png,415,245,518,349,plane
img283.png,799,459,850,511,plane
img283.png,311,588,395,673,plane
img283.png,327,556,407,639,plane
img283.png,308,236,391,321,plane
img283.png,109,51,186,127,plane
img283.png,729,134,765,171,plane
img283.png,493,503,597,607,plane
img283.png,592,590,663,661,plane
img283.png,802,147,853,194,plane
img283.png,470,475,541,545,plane
img283.png,871,609,935,675,plane
img283.png,843,397,924,480,plane
img284.png,109,111,201,204,plane
img284.png,242,101,294,150,plane
img284.png,51,237,107,293,plane
img284.png,765,507,801,543,plane
img284.png,450,508,528,588,plane
img284.png,768,107,837,174,plane
img284.png,402,251,485,334,plane
img284.png,734,234,796,286,plane
img285.png,516,100,610,191,plane
img285.png,305,191,342,233,plane
img285.png,565,165,604,205,plane
img285.png,858,426,910,478,plane
img285.png,386,306,464,387,plane
img285.png,531,378,597,439,plane
img285.png,274,435,322,486,plane
img285.png,437,473,514,552,plane
img285.png,400,275,476,353,plane
img285.png,437,538,471,574,plane
img285.png,314,53,353,92,plane
img285.png,695,366,771,441,plane
img285.png,186,553,280,650,plane
img285.png,624,184,681,242,plane
img286.png,320,546,360,586,plane
img286.png,693,122,735,164,plane
img286.png,660,468,767,576,plane
img287.png,722,496,816,588,plane
img287.png,671,128,721,179,plane
img287.png,442,592,486,636,plane
img287.png,39,521,108,592,plane
img287.png,617,412,700,492,plane
img287.png,886,385,963,463,plane
img288.png,400,369,456,428,plane
img288.png,254,86,334,163,plane
img288.png,139,525,214,604,plane
img288.png,459,460,495,494,plane
img288.png,96,148,182,236,plane
img288.png,667,377,708,419,plane
img288.png,62,534,116,586,plane
img288.png,838,119,906,185,plane
img288.png,506,454,558,507,plane
img288.png,87,510,166,585,plane
img288.png,470,596,514,643,plane
img288.png,451,290,509,347,plane
img288.png,143,516,192,564,plane
img288.png,106,272,146,312,plane
img289.png,525,101,577,151,plane
img289.png,208,379,304,474,plane
img289.png,608,530,657,581,plane
img289.png,194,329,301,434,plane
img289.png,115,116,187,191,plane
img289.png,152,434,196,478,plane
img289.png,781,577,813,608,plane
img29.png,647,136,683,170,plane
img290.png,345,427,411,495,plane
img290.png,867,386,936,451,plane
img291.png,663,570,701,609,plane
img291.png,131,126,175,171,plane
img291.png,744,62,843,161,plane
img292.png,121,236,185,302,plane
img292.png,150,296,244,393,plane
img292.png,724,500,781,554,plane
img292.png,495,162,564,226,plane
img292.png,808,125,873,192,plane
